,code,name,p_change,price,change,open,high,low,preprice,pe,volratio,turnover,range,volume,selling,buying,amount,totals,industry,area,floats,fvalues,abvalues,avgprice,strength,activity,avgturnover,attack,interval3,interval6
28,300555,路通视信,9.98,12.67,1.15,11.4,12.67,11.36,11.52,118.28,0.9,11.34,11.37,105231.0,53694.0,51537.0,129445400.0,2.0,通信设备,江苏,0.93,11.75,25.34,12.3,10.29,1459.0,0.0078,11.53,29.15,-5.8
29,300220,金运激光,9.98,15.98,1.45,14.61,15.98,14.52,14.53,117.84,1.35,3.48,10.05,43496.0,25412.0,18083.0,67673088.0,1.26,元器件,湖北,1.25,19.96,20.13,15.56,10.29,1027.0,0.0034,10.06,25.14,-23.1
30,002169,智光电气,9.98,5.07,0.46,5.07,5.07,5.07,4.61,74.18,2.79,1.23,0.0,81030.0,76090.0,4940.0,41082312.0,7.88,电气设备,广东,6.59,33.43,39.94,5.07,10.29,674.0,0.0018,0.0,6.51,-7.65
31,000695,滨海能源,9.98,10.14,0.92,9.21,10.14,9.21,9.22,227.2,5.93,1.86,10.09,41264.0,23363.0,17900.0,40976872.0,2.22,供气供热,天津,2.22,22.48,22.53,9.93,10.29,1388.0,0.0013,10.1,15.75,-13.55
32,002795,永和智控,9.98,19.73,1.79,19.02,19.73,18.8,17.94,129.86,2.8,41.63,5.18,265419.0,179979.0,85440.0,519703488.0,2.0,机械基件,浙江,0.64,12.58,39.46,19.58,10.29,1544.0,0.027,4.95,48.35,18.71
33,000010,美丽生态,9.97,3.53,0.32,3.2,3.53,3.2,3.21,0.0,2.04,3.59,10.28,187603.0,100317.0,87285.0,63656956.0,8.2,建筑施工,深圳,5.22,18.43,28.94,3.39,10.28,2050.0,0.0018,10.31,-19.59,-32.25
34,600812,华北制药,9.91,5.1,0.46,4.78,5.1,4.71,4.64,78.63,7.45,2.21,8.41,359594.0,171158.0,188435.0,180576704.0,16.31,化学制药,河北,16.31,83.17,83.17,5.02,10.23,3070.0,0.0007,8.28,12.58,-0.39
35,002399,海普瑞,8.8,19.53,1.58,17.95,19.68,17.81,17.95,145.03,2.98,0.68,10.42,84332.0,35462.0,48869.0,160975152.0,12.47,化学制药,深圳,12.47,243.58,243.58,19.09,9.11,2519.0,0.0003,9.66,23.3,13.02
36,002680,长生生物,8.75,26.09,2.1,24.0,26.28,23.83,23.99,40.39,1.12,4.14,10.21,166398.0,65974.0,100424.0,419375488.0,9.74,生物制药,江苏,4.01,104.74,254.04,25.2,9.06,3476.0,0.0012,9.48,106.08,92.97
37,300413,快乐购,8.62,38.05,3.02,34.95,38.48,34.3,35.03,287.4,1.43,3.97,11.93,81637.0,38960.0,42677.0,298713152.0,4.01,百货,湖南,2.06,78.26,152.58,36.59,8.93,3322.0,0.0012,10.93,20.99,39.89
38,603096,新经典,8.27,83.91,6.41,76.24,84.48,76.24,77.5,51.44,1.44,1.77,10.63,9311.0,3410.0,5901.0,75113936.0,1.35,出版业,天津,0.53,44.15,112.99,80.67,8.59,1175.0,0.0015,10.06,34.17,29.73
39,300326,凯利泰,7.63,11.0,0.78,10.22,11.24,10.22,10.22,40.28,3.06,4.66,9.98,298921.0,96632.0,202288.0,326163424.0,7.16,医疗保健,上海,6.41,70.54,78.74,10.91,7.94,3250.0,0.0014,7.63,22.77,27.46
40,300639,凯普生物,7.01,57.36,3.76,52.9,58.96,52.85,53.6,106.1,2.02,9.46,11.4,42579.0,19997.0,22581.0,240505344.0,0.91,医疗保健,广东,0.45,25.82,52.21,56.48,7.32,2291.0,0.0041,8.53,19.52,-15.55
41,300677,英科医疗,6.85,30.72,1.97,28.93,31.63,28.6,28.75,67.15,2.3,25.52,10.54,124071.0,67361.0,56709.0,375806272.0,1.96,医疗保健,山东,0.49,14.94,60.36,30.29,7.16,3091.0,0.0083,7.41,-3.03,7.26
42,603336,宏辉果蔬,6.78,29.13,1.85,27.28,29.99,26.69,27.28,65.53,1.56,29.21,12.1,154318.0,71759.0,82559.0,435326912.0,1.33,农业综合,广东,0.53,15.39,38.84,28.21,7.1,3982.0,0.0073,9.14,54.13,41.75
43,600506,香梨股份,6.76,13.43,0.85,12.6,13.73,12.5,12.58,0.0,3.02,2.06,9.78,30468.0,11481.0,18987.0,40243724.0,1.48,种植业,新疆,1.48,19.84,19.84,13.21,7.07,981.0,0.0021,7.44,-13.86,-5.36
44,002136,安 纳 达,6.6,11.3,0.7,10.66,11.41,10.61,10.6,21.1,2.39,4.1,7.55,87673.0,35395.0,52278.0,97350424.0,2.15,化工原料,安徽,2.14,24.15,24.3,11.1,6.91,2577.0,0.0016,6.5,-23.44,-23.6
45,000670,盈方微,6.47,6.58,0.4,6.12,6.8,6.03,6.18,0.0,2.02,17.36,12.46,1042051.0,527261.0,514789.0,686738240.0,8.17,元器件,湖北,6.0,39.49,53.73,6.59,6.78,4532.0,0.0038,9.12,47.87,3.62
46,002845,同兴达,6.31,24.77,1.47,23.39,25.6,23.16,23.3,34.47,2.14,20.06,10.47,125159.0,51833.0,73326.0,308926528.0,2.01,元器件,深圳,0.62,15.46,49.87,24.68,6.62,3467.0,0.0058,6.95,15.16,-19.99
47,600267,海正药业,6.18,15.97,0.93,15.08,16.16,15.06,15.04,357.24,2.66,2.67,7.31,257999.0,104799.0,153200.0,405428064.0,9.66,化学制药,浙江,9.66,154.2,154.2,15.71,6.5,3000.0,0.0009,6.04,17.08,7.04
48,002681,奋达科技,6.16,9.99,0.58,9.61,10.15,9.51,9.41,68.37,3.42,3.83,6.8,277961.0,121363.0,156598.0,275925216.0,14.8,家用电器,深圳,7.26,72.56,147.89,9.93,6.47,3534.0,0.0011,5.05,8.23,-14.32
49,300505,川金诺,6.01,28.57,1.62,27.25,29.0,26.51,26.95,80.3,3.59,8.85,9.24,33576.0,13055.0,20521.0,95380192.0,0.93,化工原料,云南,0.38,10.84,26.67,28.41,6.32,2081.0,0.0043,7.77,6.56,-19.75
50,002581,未名医药,5.99,15.39,0.87,14.4,15.5,14.38,14.52,30.82,1.49,1.66,7.71,56966.0,24123.0,32843.0,85904128.0,6.6,生物制药,山东,3.43,52.72,101.53,15.08,6.3,1618.0,0.001,7.02,-3.21,-21.16
51,002683,宏大爆破,5.95,11.22,0.63,10.6,11.53,10.6,10.59,219.37,1.21,3.51,8.78,209328.0,80860.0,128467.0,231707984.0,7.01,化工原料,广东,5.96,66.85,78.71,11.07,6.26,2962.0,0.0012,5.85,59.6,48.22
52,600387,海越股份,5.94,10.35,0.58,9.97,10.75,9.68,9.77,11.89,5.13,8.11,10.95,312736.0,137362.0,175374.0,316989152.0,4.66,石油贸易,浙江,3.86,39.92,48.2,10.14,6.25,3034.0,0.0027,6.92,31.01,0.68
53,603026,石大胜华,5.86,22.77,1.26,21.44,23.19,21.16,21.51,17.2,2.02,7.73,9.44,108543.0,41923.0,66619.0,241257840.0,2.03,化工原料,山东,1.4,31.98,46.15,22.23,6.17,2975.0,0.0026,7.61,11.95,-9.43
54,300633,开立医疗,5.81,42.41,2.33,39.73,43.07,39.66,40.08,202.67,0.96,1.89,8.51,22987.0,10904.0,12083.0,94692360.0,4.0,医疗保健,深圳,1.22,51.59,169.64,41.19,6.12,1852.0,0.001,6.93,90.95,63.24
55,600587,新华医疗,5.81,16.02,0.88,15.11,16.3,15.06,15.14,56.88,1.91,1.21,8.19,48983.0,20124.0,28858.0,77755264.0,4.06,医疗保健,山东,4.03,64.64,65.11,15.87,6.13,2208.0,0.0005,6.37,10.64,-2.5
56,000677,恒天海龙,5.79,4.02,0.22,3.95,4.17,3.91,3.8,0.0,1.69,4.12,6.84,356297.0,154716.0,201581.0,143157184.0,8.64,化纤,山东,8.64,34.73,34.73,4.02,6.1,2790.0,0.0015,2.81,19.64,-5.85
57,002492,恒基达鑫,5.73,7.57,0.41,7.11,7.7,7.11,7.16,69.9,1.3,4.66,8.24,164396.0,75861.0,88535.0,123232136.0,4.05,仓储物流,广东,3.53,26.73,30.66,7.5,6.04,2492.0,0.0019,6.47,14.35,3.98
58,600636,三爱富,5.62,15.98,0.85,15.02,16.39,15.0,15.13,26.9,1.8,2.41,9.19,102859.0,47036.0,55822.0,163526448.0,4.47,化工原料,上海,4.26,68.1,71.42,15.9,5.93,2396.0,0.001,6.53,7.97,21.52
59,002735,王子新材,5.61,33.9,1.8,32.1,34.07,31.83,32.1,109.46,5.85,2.01,6.98,8421.0,2796.0,5624.0,27735316.0,0.84,塑料,深圳,0.42,14.22,28.55,32.94,5.92,424.0,0.0047,6.5,5.97,5.9
60,300538,同益股份,5.59,38.33,2.03,36.23,39.83,36.18,36.3,69.27,5.56,10.14,10.06,16019.0,7103.0,8916.0,61151444.0,0.56,批发业,深圳,0.16,6.06,21.65,38.17,5.9,1578.0,0.0064,5.94,22.26,-0.57
61,300719,安达维尔,5.55,28.7,1.51,27.03,29.2,26.85,27.19,0.0,1.79,18.09,8.64,75964.0,32606.0,43358.0,213137808.0,1.68,航空,北京,0.42,12.05,48.22,28.06,5.86,2892.0,0.0063,6.89,28.35,5.09
62,300472,新元科技,5.5,28.01,1.46,26.73,28.86,26.31,26.55,93.39,2.3,8.46,9.6,28139.0,10546.0,17593.0,78028960.0,1.33,专用机械,北京,0.33,9.31,37.13,27.73,5.81,1334.0,0.0063,6.46,19.45,10.19
63,002727,一心堂,5.49,31.14,1.62,29.52,31.39,29.43,29.52,33.66,0.82,3.2,6.64,85458.0,36339.0,49119.0,263045872.0,5.68,医药商业,云南,2.67,83.29,176.8,30.78,5.8,2718.0,0.0012,5.81,48.57,63.04
64,002401,中远海科,5.46,13.71,0.71,13.48,14.2,13.3,13.0,42.92,2.86,12.6,6.92,379053.0,174539.0,204513.0,518729856.0,3.03,软件服务,上海,3.01,41.25,41.57,13.68,5.77,3657.0,0.0034,3.08,37.79,5.38
65,000739,普洛药业,5.38,6.85,0.35,6.6,6.99,6.6,6.5,30.05,3.43,1.4,6.0,160659.0,69599.0,91059.0,109342864.0,11.79,化学制药,浙江,11.47,78.56,80.73,6.81,5.69,2003.0,0.0007,3.79,26.62,6.53
66,600763,通策医疗,5.35,47.28,2.4,44.89,47.86,44.89,44.88,61.51,0.9,1.88,6.62,60306.0,25495.0,34810.0,282981856.0,3.21,医疗保健,浙江,3.21,151.6,151.6,46.92,5.66,2991.0,0.0006,5.32,27.92,58.66
67,300630,普利制药,5.25,99.2,4.95,94.0,102.44,93.41,94.25,97.37,1.01,1.5,9.58,9889.0,3943.0,5946.0,97475288.0,1.22,化学制药,海南,0.66,65.46,121.14,98.57,5.56,1449.0,0.001,6.2,51.38,56.52
68,600747,*ST大控,5.24,2.21,0.11,2.09,2.21,2.08,2.1,133.61,1.82,2.2,6.19,234512.0,84380.0,150132.0,50898940.0,14.64,多元金融,辽宁,10.64,23.52,32.36,2.17,5.56,1551.0,0.0014,6.25,2.79,-22.18
69,002737,葵花药业,5.23,23.33,1.16,22.31,23.45,22.18,22.17,23.25,1.29,2.36,5.73,121714.0,44000.0,77714.0,277816128.0,5.84,中成药,黑龙江,5.17,120.56,136.25,22.83,5.54,3486.0,0.0007,5.18,55.43,51.49
70,600098,广州发展,5.23,6.64,0.33,6.31,6.75,6.26,6.31,42.61,7.08,0.96,7.77,261633.0,87266.0,174366.0,172504480.0,27.26,火力发电,广东,27.26,181.02,181.02,6.59,5.55,2869.0,0.0003,6.07,0.15,-3.91
71,600984,建设机械,5.21,6.46,0.32,6.14,6.5,6.14,6.14,0.0,3.52,2.03,5.86,109121.0,51046.0,58075.0,69607976.0,6.37,工程机械,陕西,5.39,34.81,41.13,6.38,5.53,1441.0,0.0014,5.21,0.78,-4.58
72,002422,科伦药业,5.2,35.8,1.77,33.95,35.8,33.8,34.03,33.63,0.78,1.62,5.88,166986.0,70633.0,96352.0,587457472.0,14.4,化学制药,四川,10.29,368.21,515.52,35.18,5.51,4437.0,0.0004,5.92,45.88,54.91
73,002200,云投生态,5.16,8.96,0.44,8.61,9.0,8.49,8.52,0.0,1.25,2.28,5.99,32125.0,11241.0,20883.0,28356460.0,1.84,环境保护,云南,1.41,12.62,16.5,8.83,5.47,1031.0,0.0022,5.54,-3.14,-33.87
74,600654,*ST中安,5.12,3.49,0.17,3.31,3.49,3.29,3.32,0.0,1.16,2.57,6.02,194381.0,79733.0,114647.0,66344068.0,12.83,软件服务,上海,7.55,26.35,44.78,3.41,5.44,1383.0,0.0019,6.08,-1.13,-35.96
75,000042,中洲控股,5.11,16.88,0.82,16.0,17.1,15.8,16.06,10.54,2.95,0.51,8.09,24740.0,8849.0,15891.0,40987868.0,6.65,全国地产,深圳,4.88,82.37,112.22,16.57,5.42,1591.0,0.0003,6.84,6.3,7.58
76,002832,比音勒芬,5.09,70.2,3.4,66.5,72.88,66.18,66.8,22.04,1.39,1.65,10.03,7687.0,3108.0,4579.0,53142476.0,1.07,服饰,广东,0.46,32.62,74.88,69.13,5.4,1121.0,0.0015,6.07,24.69,17.0
77,600197,伊力特,5.09,19.0,0.92,18.19,19.39,18.01,18.08,17.37,2.98,3.05,7.63,134542.0,63217.0,71324.0,253320816.0,4.41,白酒,新疆,4.41,83.79,83.79,18.83,5.41,3949.0,0.0008,5.5,-24.84,-16.89
78,600847,*ST万里,5.03,12.31,0.59,11.76,12.31,11.72,11.72,200.26,1.16,0.43,5.03,6666.0,1788.0,4878.0,8147605.0,1.53,电气设备,重庆,1.53,18.87,18.87,12.22,5.35,242.0,0.0018,5.03,13.98,-24.2
79,603127,昭衍新药,5.02,85.39,4.08,81.28,87.68,81.27,81.31,199.92,0.96,11.58,7.88,23745.0,10120.0,13624.0,201157296.0,0.82,医疗保健,北京,0.21,17.5,70.14,84.72,5.33,2556.0,0.0045,5.07,63.65,47.33
80,603611,诺力股份,5.0,21.65,1.03,20.38,22.33,20.38,20.62,26.52,2.82,1.82,9.46,29151.0,13244.0,15906.0,63388888.0,1.91,运输设备,浙江,1.6,34.64,41.44,21.75,5.31,1527.0,0.0012,6.23,7.87,-4.12
81,300348,长亮科技,4.99,29.66,1.41,29.3,31.08,28.3,28.25,635.25,1.54,17.47,9.84,319041.0,153232.0,165808.0,962238400.0,2.99,软件服务,深圳,1.83,54.18,88.77,30.16,5.3,3842.0,0.0045,4.81,72.14,79.11
82,300475,聚隆科技,4.96,12.7,0.6,12.78,13.25,12.65,12.1,0.0,7.73,6.4,4.96,46404.0,25195.0,21209.0,59850164.0,2.0,专用机械,安徽,0.73,9.21,25.4,12.9,5.27,1520.0,0.0042,0.4,-1.4,-10.31
83,000720,*ST新能,4.95,3.82,0.18,3.61,3.82,3.58,3.64,2.12,1.07,0.97,6.59,84087.0,31385.0,52701.0,31447826.0,12.9,火力发电,山东,8.63,32.98,49.26,3.74,5.26,916.0,0.0011,6.7,-15.49,-16.41
84,600371,万向德农,4.85,9.72,0.45,9.25,10.0,9.22,9.27,43.63,1.99,2.34,8.41,52628.0,22344.0,30283.0,50502972.0,2.25,种植业,黑龙江,2.25,21.88,21.88,9.6,5.17,1309.0,0.0018,5.42,9.34,-9.5
85,300571,平治信息,4.83,86.8,4.0,81.94,88.0,81.25,82.8,36.38,1.67,4.87,8.15,22400.0,7506.0,14893.0,192508544.0,0.8,互联网,浙江,0.46,39.9,69.44,85.94,5.14,2112.0,0.0023,6.83,44.21,87.88
86,000558,莱茵体育,4.83,4.34,0.2,4.13,4.54,4.12,4.14,133.12,3.14,2.67,10.14,344103.0,162054.0,182049.0,149530784.0,12.89,文教休闲,浙江,12.88,55.91,55.95,4.35,5.14,2283.0,0.0012,5.34,-5.03,-19.48
87,300625,三雄极光,4.82,24.78,1.14,23.65,26.0,23.42,23.64,47.6,3.38,7.3,10.91,66615.0,30799.0,35815.0,165200464.0,2.8,半导体,广东,0.91,22.6,69.38,24.8,5.13,2482.0,0.0029,5.81,12.69,-10.22
