code,name,industry,area,pe,outstanding,totals,totalAssets,liquidAssets,fixedAssets,reserved,reservedPerShare,esp,bvps,pb,timeToMarket,undp,perundp,rev,profit,gpr,npr,holders
600677,航天通信,通信设备,浙江,642.82,4.16,5.22,1321700.38,933107.31,146265.52,212387.3,4.07,0.012,5.97,1.77,19930928,45632.8,0.87,7.69,-67.81,11.48,0.07,78404.0
603800,道森股份,专用机械,江苏,100.75,0.68,2.08,142656.72,105365.07,25550.85,49797.62,2.39,0.141,4.49,3.15,20151210,20233.01,0.97,99.3,148.69,19.85,3.52,28874.0
603726,朗迪集团,机械基件,浙江,23.7,0.24,0.95,127964.31,81237.43,37835.46,21133.47,2.23,1.197,8.63,3.29,20160421,48597.07,5.13,68.57,68.83,24.24,8.67,10143.0
600731,湖南海利,农药化肥,湖南,60.93,3.27,3.55,188290.59,80648.36,44158.78,48379.01,1.36,0.13,2.47,2.89,19960802,-4189.14,-0.12,7.7,194.51,25.63,3.42,25233.0
600648,外高桥,园区开发,上海,44.0,9.35,11.35,3149718.25,1646066.38,98038.7,376027.56,3.31,0.307,8.75,2.06,19930504,361287.88,3.18,-14.73,-44.13,17.62,6.18,69129.0
603055,台华新材,纺织,浙江,21.9,0.68,5.48,350262.25,201474.06,118167.81,72129.5,1.32,0.57,4.0,3.62,20170921,91141.0,1.66,0.0,0.0,28.34,13.47,65463.0
300385,雪浪环境,环境保护,江苏,48.44,0.64,1.3,181865.17,108805.72,42355.37,31692.9,2.44,0.37,8.49,2.6,20140626,32847.46,2.52,33.12,9.88,29.0,7.79,10002.0
000417,合肥百货,百货,安徽,17.26,7.79,7.8,980674.31,532356.63,173497.17,30882.48,0.4,0.324,4.75,1.57,19960812,189943.13,2.44,6.36,9.6,20.32,3.23,30143.0
000005,世纪星源,房产服务,深圳,0.0,9.51,10.59,279286.84,121158.11,3997.41,63805.23,0.6,-0.015,1.2,3.14,19901210,-47732.8,-0.45,-10.35,-112.12,29.86,-5.16,129369.0
002768,国恩股份,塑料,山东,35.22,0.87,2.71,218406.02,138144.81,60135.6,22617.92,0.83,0.85,4.2,6.27,20150630,48524.34,1.79,59.57,55.11,21.26,9.92,13300.0
600303,曙光股份,汽车整车,辽宁,10.01,6.2,6.76,826947.44,431031.59,240454.27,111036.77,1.64,0.568,4.69,1.62,20001226,112050.5,1.66,15.77,1009.4,15.37,14.22,81230.0
000011,深物业A,区域地产,深圳,14.63,1.76,5.96,539333.13,450584.0,2934.68,11893.8,0.2,1.045,4.9,3.12,19920330,191131.86,3.21,41.06,75.55,43.96,21.45,47200.0
300371,汇中股份,电器仪表,河北,50.37,0.57,1.2,61695.95,40298.68,17573.15,18459.0,1.54,0.287,5.02,3.84,20140123,22851.27,1.9,4.83,16.21,57.97,23.77,9723.0
000428,华天酒店,酒店餐饮,湖南,0.0,7.19,10.19,856660.19,299521.25,356574.97,145306.72,1.43,-0.145,2.7,1.43,19960808,21660.59,0.21,-5.65,-20.2,60.61,-21.1,35528.0
300381,溢多利,饲料,广东,58.82,3.3,4.07,384527.16,172429.25,111096.82,102767.81,2.53,0.198,4.77,2.44,20140128,46361.75,1.14,-0.87,-29.18,41.22,5.36,18637.0
601155,新城控股,区域地产,江苏,13.1,7.19,22.57,18352666.0,14165326.0,218346.38,261975.3,1.16,2.71,9.14,3.83,20151204,1550379.38,6.87,44.89,99.68,35.56,14.88,51800.0
002365,永安药业,化学制药,湖北,40.22,1.59,1.96,157991.77,72272.96,50750.0,77800.35,3.96,0.71,6.83,3.99,20100305,41039.85,2.09,69.78,113.74,36.48,14.27,22198.0
000563,陕国投Ａ,多元金融,陕西,22.04,28.62,30.9,1037742.19,0.0,7654.68,274413.09,0.89,0.133,2.58,1.52,19940110,184337.36,0.6,10.97,17.32,0.0,49.21,95287.0
600163,中闽能源,新型电力,福建,25.53,7.54,9.99,370734.56,71042.56,254134.7,209174.42,2.09,0.154,1.73,2.26,19980602,-142810.3,-1.43,28.53,45.5,55.87,30.29,29300.0
603689,皖天然气,供气供热,安徽,32.66,1.67,3.36,304983.41,78426.02,139947.45,99230.15,2.95,0.28,5.48,2.17,20170110,45517.14,1.35,24.13,31.38,8.99,4.85,26252.0
000821,京山轻机,轻工机械,湖北,45.38,3.45,5.38,304917.72,171208.91,35467.76,86313.36,1.6,0.22,3.84,3.1,19980626,34133.93,0.63,20.74,136.68,29.24,9.9,36000.0
300485,赛升药业,生物制药,北京,27.31,0.84,2.4,245340.3,172221.19,7271.88,103049.53,4.29,1.173,9.66,3.32,20150626,93347.57,3.89,21.7,8.98,76.54,37.55,20000.0
300081,恒信东方,通信设备,河北,61.26,2.45,5.31,222176.8,146860.2,3841.05,143084.55,2.7,0.16,4.15,2.92,20100520,17707.47,0.33,3.05,982.39,43.37,27.62,34084.0
000589,黔轮胎Ａ,汽车配件,贵州,0.0,7.75,7.75,960869.19,449344.81,364261.06,183544.38,2.37,-0.017,4.6,0.88,19960308,69972.65,0.9,23.66,-289.21,8.23,-0.26,64881.0
000826,启迪桑德,环境保护,湖北,26.72,8.47,10.22,3204177.25,1233058.38,195923.19,659202.88,6.45,0.87,12.16,2.38,19980225,440071.09,4.31,21.91,16.02,29.73,12.73,43908.0
000798,中水渔业,渔业,北京,48.87,3.19,3.19,102682.25,51835.92,33452.59,44493.1,1.39,0.17,2.16,3.85,19980212,-11619.11,-0.36,20.06,5.96,13.15,7.25,20982.0
600513,联环药业,化学制药,江苏,35.78,2.85,2.85,107890.96,79405.28,16169.05,25722.6,0.9,0.176,3.0,2.79,20030319,27808.05,0.97,1.86,9.82,66.44,10.49,22351.0
600686,金龙汽车,汽车整车,福建,24.99,4.43,6.07,2328394.75,2028888.0,184818.13,113023.05,1.86,0.35,5.41,2.33,19931108,126743.4,2.09,-35.39,325.86,19.83,2.24,20246.0
600392,盛和资源,小金属,山西,67.72,10.74,13.5,835110.63,612497.5,56612.43,251543.52,1.86,0.26,3.69,4.57,20030529,106993.6,0.79,279.51,1124.42,18.6,6.47,95979.0
300736,百华悦邦,通信设备,北京,57.83,0.14,0.54,26685.9,18568.92,680.9,3810.1,0.7,0.603,5.0,9.29,20180109,10620.51,1.96,0.0,0.0,33.02,6.24,12000.0
600071,凤凰光学,元器件,江西,119.97,2.37,2.37,93174.81,56534.46,30721.86,10350.88,0.44,0.141,1.78,9.5,19970528,1236.81,0.05,6.0,129.06,13.32,4.22,11000.0
002202,金风科技,电气设备,新疆,19.78,28.05,35.56,7278784.0,3308132.75,1807967.63,817518.25,2.3,0.84,5.96,2.85,20071226,809199.63,2.28,-4.8,1.72,30.24,12.16,104500.0
000883,湖北能源,火力发电,湖北,10.28,53.46,65.07,4362857.5,361868.28,2523049.0,1081369.63,1.66,0.313,3.9,1.1,19980519,725326.75,1.11,28.03,11.33,32.02,23.2,121692.0
300447,全信股份,电气设备,江苏,32.88,0.94,3.13,178011.17,93143.6,16778.9,48925.51,1.56,0.43,4.08,4.23,20150422,42509.45,1.36,34.38,41.54,53.58,26.23,17897.0
002046,轴研科技,机械基件,河南,0.0,3.41,5.24,233714.25,99655.46,60908.98,82103.93,1.57,-0.03,4.56,1.89,20050526,12080.17,0.23,17.47,75.28,23.38,-3.05,29407.0
601899,紫金矿业,黄金,福建,28.56,158.04,230.31,8931526.0,2867501.0,3013620.0,1110991.88,0.48,0.16,1.5,2.9,20080425,2019476.25,0.88,19.91,90.66,13.94,3.71,727029.0
600112,*ST天成,电气设备,贵州,98.92,5.09,5.09,277919.69,100442.11,32481.96,55598.6,1.09,0.033,2.32,1.87,19971127,8197.6,0.16,15.75,206.03,25.37,3.51,46270.0
002162,悦心健康,医疗保健,上海,184.49,8.52,8.56,211518.16,69906.53,53104.26,7653.43,0.09,0.024,1.02,4.25,20070823,-20054.65,-0.23,15.73,18.48,34.61,2.24,62416.0
002069,獐子岛,渔业,辽宁,29.94,6.87,7.11,462153.44,303211.06,104924.01,97797.11,1.38,0.109,0.56,7.79,20060928,-77662.52,-1.09,6.55,144.02,17.67,3.34,59161.0
000958,东方能源,火力发电,河北,71.64,6.66,11.02,747049.19,118474.02,444990.0,125615.26,1.14,0.08,2.37,1.86,19991223,17298.67,0.16,0.85,-76.13,9.19,2.68,91964.0
603969,银龙股份,其他建材,天津,44.92,4.0,4.0,213829.45,162493.91,27581.45,67153.43,1.68,0.296,4.07,3.26,20150227,47160.6,1.18,46.79,-18.36,16.92,5.43,43827.0
600078,澄星股份,化工原料,江苏,50.46,6.63,6.63,795411.88,446083.59,244414.72,39005.4,0.59,0.089,2.83,1.58,19970627,66967.05,1.01,-8.64,-2.06,17.98,1.97,49700.0
601515,东风股份,广告包装,广东,14.63,11.12,11.12,546918.31,257281.84,123154.88,7085.11,0.06,0.465,3.34,2.72,20120216,210106.41,1.89,23.74,14.93,42.01,24.35,15532.0
600674,川投能源,水力发电,四川,10.53,44.02,44.02,2928480.25,192582.31,333739.94,405193.03,0.92,0.649,5.01,1.82,19930924,1001321.5,2.27,-21.06,2.02,45.6,517.03,75057.0
600275,*ST昌鱼,农业综合,湖北,0.0,5.09,5.09,29284.85,887.3,4001.18,13208.38,0.26,-0.056,0.23,20.35,20000810,-55132.88,-1.08,-44.23,-23.43,40.6,-671.29,49611.0
002907,华森制药,化学制药,重庆,134.89,0.4,4.0,70735.78,40050.03,13501.01,36.72,0.0,0.232,1.54,27.08,20171020,17636.82,0.44,0.0,0.0,67.17,21.04,78250.0
601611,中国核建,建筑施工,北京,36.48,9.62,26.25,7308073.0,6106548.5,325061.25,109797.76,0.42,0.194,2.9,3.26,20160606,370009.0,1.41,7.04,1.4,9.48,1.75,147744.0
000888,峨眉山Ａ,旅游景点,四川,25.78,5.27,5.27,269942.59,92353.2,139538.3,42714.26,0.81,0.373,4.19,2.3,19971021,106042.57,2.01,3.59,2.83,42.62,18.22,30500.0
000591,太阳能,新型电力,重庆,18.16,18.49,30.07,3154827.5,678397.69,2002852.38,669333.13,2.23,0.268,4.02,1.21,19960208,232543.09,0.77,20.11,23.18,34.41,15.46,59698.0
600281,太化股份,化工原料,山西,0.0,5.14,5.14,174357.77,89856.47,6288.51,57746.19,1.12,-0.075,1.0,4.92,20001109,-64196.85,-1.25,-32.92,-61.5,4.97,-5.55,29025.0
600998,九州通,医药商业,湖北,29.18,16.46,18.78,4757111.5,3995217.25,403650.59,450906.56,2.4,0.59,5.96,3.32,20101102,407756.22,2.17,20.4,108.78,8.2,1.75,21387.0
600216,浙江医药,化学制药,浙江,81.92,9.47,9.66,946474.19,428941.81,343359.28,113542.11,1.18,0.14,7.57,1.96,19991021,385292.25,3.99,-1.38,-67.55,24.69,3.35,48000.0
300283,温州宏丰,电气设备,浙江,410.31,2.08,4.14,141616.13,76971.07,28761.08,1705.43,0.04,0.009,1.36,3.65,20120110,10921.55,0.26,35.02,-87.39,12.05,0.52,11519.0
603599,广信股份,农药化肥,安徽,18.43,1.36,4.65,360943.97,191833.23,114024.42,84564.82,1.82,0.76,7.11,2.13,20150513,127981.77,2.75,61.84,96.72,30.76,15.71,21112.0
603665,康隆达,纺织,浙江,49.15,0.37,1.0,114643.61,69098.95,30936.02,58865.8,5.89,0.77,9.27,3.83,20170313,20139.9,2.01,7.15,-22.94,30.99,9.42,14364.0
600368,五洲交通,路桥,广西,11.72,8.34,8.34,1069315.38,328595.06,635508.31,46764.51,0.56,0.441,3.93,1.32,20001221,155139.56,1.86,38.95,65.52,56.22,20.52,53887.0
002286,保龄宝,食品,山东,77.69,3.29,3.69,210691.97,75690.85,97450.22,80046.47,2.17,0.134,4.12,2.53,20090828,31213.65,0.85,15.65,0.57,13.4,3.11,17970.0
600997,开滦股份,煤炭开采,河北,16.08,12.35,15.88,2250075.0,907621.81,1039466.19,256677.59,1.62,0.325,5.86,0.89,20040602,394144.25,2.48,58.26,19.65,11.01,2.78,71811.0
002099,海翔药业,化学制药,浙江,22.64,15.79,16.22,725322.75,430815.66,117751.95,263066.31,1.62,0.176,3.14,1.69,20061226,85528.49,0.53,-9.61,-34.3,43.85,16.57,64754.0
601838,成都银行,银行,四川,10.26,3.61,36.12,40991660.0,0.0,102515.2,402383.19,1.11,0.778,7.68,1.39,20180131,1029206.69,2.85,0.0,0.0,0.0,43.06,299572.0
002294,信立泰,化学制药,深圳,30.73,10.46,10.46,686438.19,371643.72,111724.52,16109.25,0.15,1.388,5.79,7.37,20090910,432497.56,4.13,8.35,3.97,81.1,34.95,31030.0
600201,生物股份,生物制药,内蒙,26.39,8.58,8.99,534484.13,389744.03,35514.94,172670.75,1.92,0.759,4.66,5.73,19990115,209787.25,2.33,28.25,40.71,79.01,51.52,19007.0
000698,沈阳化工,化工原料,辽宁,19.54,4.32,8.2,985984.5,360512.59,493834.59,133632.0,1.63,0.274,5.36,1.0,19970220,192672.38,2.35,34.6,-33.96,7.93,1.89,58829.0
600673,东阳光科,铝,广东,50.69,24.57,24.69,1341507.75,552838.5,430868.66,13441.69,0.05,0.212,1.74,6.17,19930917,145187.05,0.59,45.27,377.76,20.64,7.06,99556.0
002736,国信证券,证券,深圳,19.82,82.0,82.0,19708918.0,0.0,136192.66,677181.69,0.83,0.38,5.59,1.94,20141229,1661301.5,2.03,-9.63,-9.31,0.0,38.42,120918.0
002745,木林森,半导体,广东,34.36,2.6,5.28,1889599.38,961014.38,564727.38,316071.38,5.98,1.265,11.13,3.91,20150217,195890.45,3.71,47.97,41.2,21.02,8.18,15700.0
603768,常青股份,汽车配件,安徽,26.26,0.7,2.04,249811.8,150637.97,72097.18,79663.78,3.91,0.67,8.12,2.02,20170324,60044.81,2.94,28.41,-14.25,19.05,6.64,23155.0
600153,建发股份,商贸代理,福建,14.4,28.35,28.35,16956624.0,14717914.0,144645.44,246073.27,0.87,0.575,7.73,1.43,19980616,1544086.88,5.45,65.26,24.04,4.93,1.13,126923.0
601208,东材科技,化工原料,四川,29.82,6.27,6.27,299341.78,110238.36,151952.17,122113.97,1.95,0.139,3.68,1.5,20110520,38366.0,0.61,6.12,117.99,20.99,6.84,41750.0
600121,*ST郑煤,煤炭开采,河南,8.96,10.15,10.15,1126061.75,472397.41,444159.09,44367.87,0.44,0.618,3.26,1.7,19980107,99853.53,0.98,-39.83,199.9,34.97,10.98,46200.0
002221,东华能源,石油贸易,江苏,16.99,15.04,16.5,2230848.75,1267007.13,844200.13,389394.34,2.36,0.5,4.44,2.52,20080306,181055.23,1.1,69.2,123.42,7.01,3.49,26312.0
600538,国发股份,农药化肥,广西,0.0,4.64,4.64,93095.96,56445.61,30278.47,58689.13,1.26,-0.021,1.38,4.06,20030114,-44742.3,-0.96,-7.02,50.31,15.96,-3.22,26357.0
002539,云图控股,农药化肥,四川,50.75,4.59,10.1,939634.81,390397.5,366998.69,113637.7,1.13,0.083,3.03,1.85,20110118,81362.55,0.81,20.34,-48.36,15.82,1.48,41909.0
600818,中路股份,文教休闲,上海,124.02,2.38,3.21,108481.88,32247.78,9641.44,3350.78,0.1,0.102,2.04,8.26,19940128,17203.09,0.54,-3.78,-58.75,11.89,6.88,39200.0
002565,顺灏股份,造纸,上海,77.47,6.85,6.87,387850.72,167721.16,60805.13,71252.78,1.04,0.055,3.35,1.68,20110318,49259.8,0.72,15.86,-35.05,27.31,2.84,24538.0
603499,翔港科技,广告包装,上海,59.87,0.25,1.0,46501.03,18143.78,20363.8,11031.2,1.1,0.364,3.93,7.4,20171016,9835.62,0.98,0.0,0.0,26.37,15.1,27897.0
000663,永安林业,林业,福建,101.63,2.16,3.41,424257.59,200232.38,76139.25,160948.47,4.72,0.086,6.33,1.84,19961206,16222.05,0.48,-23.25,232.82,25.01,3.44,26936.0
600279,重庆港九,港口,重庆,8.55,6.93,6.93,852664.81,302110.41,359028.41,208266.23,3.01,0.697,5.28,1.13,20000731,79262.02,1.14,185.3,484.29,8.05,7.65,46800.0
600963,岳阳林纸,造纸,湖南,24.08,10.43,13.98,1544043.13,934691.31,467028.31,595128.0,4.26,0.28,5.62,1.07,20040525,30491.72,0.22,28.03,1131.86,23.87,5.66,61251.0
600395,盘江股份,煤炭开采,贵州,11.56,16.55,16.55,1214605.5,422778.41,276751.53,242938.8,1.47,0.389,4.03,1.49,20010531,135417.3,0.82,75.74,739.33,33.68,14.81,55137.0
000018,神州长城,装修装饰,深圳,18.99,7.54,16.98,1049599.63,939465.88,14001.4,-130357.2,-0.77,0.242,1.2,5.09,19920616,146437.02,0.86,44.89,35.39,21.94,8.76,73285.0
300046,台基股份,半导体,湖北,50.38,1.42,1.42,102571.8,55068.41,14432.67,56347.88,3.97,0.376,5.9,3.21,20100120,8193.87,0.58,15.1,38.51,36.48,19.16,10000.0
002328,新朋股份,汽车配件,上海,30.07,3.25,4.48,410413.03,208576.36,111695.47,120383.55,2.69,0.158,5.35,1.18,20091230,64907.63,1.45,-7.41,-1.46,13.19,2.42,35734.0
002688,金河生物,化学制药,内蒙,37.56,5.33,6.35,295991.19,108030.63,71876.17,44537.42,0.7,0.171,2.4,2.67,20120713,36792.48,0.58,-2.53,-33.94,38.31,7.44,36400.0
600212,江泉实业,综合类,山东,98.11,5.12,5.12,81106.93,26016.85,11231.8,46782.89,0.91,0.049,1.5,4.29,19990817,-31230.4,-0.61,-3.44,-9.82,22.57,13.41,31469.0
603577,汇金通,钢加工,山东,46.86,0.78,1.75,162594.95,129322.11,22816.42,45346.9,2.59,0.207,4.89,2.65,20161222,20622.4,1.18,33.67,-21.31,22.13,6.45,16201.0
600984,建设机械,工程机械,陕西,34.86,5.39,6.37,639980.69,289159.41,266865.81,278804.25,4.38,0.14,5.15,1.26,20040707,-16735.15,-0.26,36.28,26.52,28.36,7.07,39147.0
002303,美盈森,造纸,深圳,28.93,15.42,15.42,593121.94,386115.56,86934.13,129234.61,0.84,0.226,2.81,2.33,20091103,130703.92,0.85,28.75,55.86,34.49,12.19,58529.0
603026,石大胜华,化工原料,山东,21.62,1.4,2.03,263962.72,125727.56,118576.8,41812.15,2.06,0.92,7.75,2.57,20150529,74038.4,3.65,25.86,9.34,10.34,3.91,36678.0
600287,江苏舜天,商贸代理,江苏,34.99,4.37,4.37,393295.59,234014.59,31347.74,19345.4,0.44,0.19,3.98,1.67,20000901,54559.81,1.25,15.77,76.38,9.16,1.51,34600.0
002136,安 纳 达,化工原料,安徽,17.75,2.14,2.15,99021.99,37050.21,57023.9,35026.01,1.63,0.762,3.1,4.36,20070530,8107.28,0.38,39.51,285.24,22.78,14.33,26911.0
603818,曲美家居,家居用品,北京,26.86,1.32,4.84,210360.27,127042.38,54917.44,32885.01,0.68,0.507,3.29,4.15,20150422,69139.1,1.43,26.05,32.78,38.87,11.71,23694.0
600327,大东方,百货,江苏,13.78,5.67,5.67,535955.69,239965.38,97368.77,39068.85,0.69,0.371,5.12,1.33,20020625,111053.17,1.96,-0.04,21.1,13.09,3.26,31103.0
600120,浙江东方,商贸代理,浙江,17.55,5.05,6.73,1743109.63,946833.63,10601.16,213014.47,3.17,0.89,14.12,1.45,19971201,391368.16,5.82,79.67,12.32,3.41,8.62,46553.0
002600,领益智造,元器件,广东,151.39,13.28,67.84,1325006.25,776807.81,214805.47,255056.17,0.38,0.1,2.22,3.09,20110715,42190.92,0.06,43.19,38.34,10.68,1.95,107040.0
600297,广汇汽车,汽车服务,辽宁,14.58,23.92,81.44,11722450.0,6676599.0,1191154.0,657765.0,0.81,0.4,3.55,1.95,20001116,1145511.5,1.41,25.03,45.1,10.21,2.59,32483.0
603383,顶点软件,软件服务,福建,41.15,0.21,0.86,115820.3,104881.36,3878.28,46668.25,5.43,1.35,10.92,4.47,20170522,38075.21,4.43,19.09,44.59,78.78,41.8,8957.0
300031,宝通科技,互联网,江苏,25.9,2.57,3.97,440232.31,259267.91,27042.73,122383.5,3.08,0.405,5.64,2.48,20091225,56701.57,1.43,9.82,39.72,49.72,13.71,12379.0
002386,天原集团,化工原料,四川,42.04,6.72,6.72,1396352.38,396143.84,566929.69,185366.23,2.76,0.127,6.15,1.15,20100409,134875.91,2.01,11.8,274.8,6.48,0.86,44602.0
001979,招商蛇口,全国地产,深圳,13.89,19.0,79.04,33262092.0,28658524.0,283885.88,1971441.25,2.49,1.546,8.65,2.48,20151230,3322457.25,4.2,18.69,27.54,37.66,16.2,86300.0
603035,常熟汽饰,汽车配件,江苏,18.42,1.72,2.8,289479.97,106107.77,58602.61,113651.42,4.06,0.587,7.77,1.85,20170105,69111.28,2.47,-10.22,3.34,21.91,18.36,19578.0
601015,陕西黑猫,焦炭加工,陕西,37.16,9.3,12.54,1402177.0,654739.38,370035.19,289234.5,2.31,0.25,4.3,1.71,20141105,110236.05,0.88,72.41,15.65,11.43,2.58,54544.0
600073,上海梅林,食品,上海,24.55,9.38,9.38,1127824.88,730315.13,242166.7,189798.81,2.02,0.299,3.78,1.94,19970704,67515.8,0.72,60.63,9.32,13.45,1.26,69000.0
002639,雪人股份,专用机械,福建,344.43,4.38,6.74,356045.03,153943.98,80801.63,133500.56,1.98,0.016,3.39,2.18,20111205,22235.73,0.33,-3.11,-27.87,24.88,1.58,43279.0
000885,同力水泥,水泥,河南,9.36,4.96,4.96,790873.75,61172.21,519215.25,5521.35,0.11,1.2,3.75,3.97,19990319,92444.4,1.86,20.93,115.91,42.64,15.58,57040.0
300092,科新机电,专用机械,四川,298.43,1.67,2.38,69858.18,46316.15,19976.06,26429.05,1.11,0.025,2.3,3.27,20100708,6020.85,0.25,-10.88,-81.23,21.66,1.79,20560.0
002319,乐通股份,染料涂料,广东,190.67,2.0,2.0,111378.36,35708.64,45983.12,10375.15,0.52,0.06,2.47,6.14,20091211,13801.7,0.69,1.5,143.41,26.38,2.93,20813.0
603166,福达股份,汽车配件,广西,34.13,5.92,5.98,316070.34,126781.61,155038.94,103397.56,1.73,0.228,3.56,2.18,20141127,40754.46,0.68,30.21,34.57,24.68,10.21,29771.0
002178,延华智能,建筑施工,上海,222.17,6.07,7.16,223002.0,156130.3,8661.46,28371.6,0.4,0.03,1.61,4.85,20071101,12491.42,0.17,8.34,-43.32,11.98,2.12,42625.0
603879,永悦科技,化工原料,福建,51.81,0.36,1.44,57394.95,48321.48,5620.43,24257.45,1.68,0.36,3.61,4.38,20170614,10335.61,0.72,4.29,-7.18,18.12,7.85,8023.0
600016,民生银行,银行,北京,5.8,295.52,364.85,590208576.0,0.0,4598700.0,6475300.0,1.77,1.35,10.12,0.78,20001219,16342000.0,4.48,-7.04,4.12,0.0,34.52,374800.0
002734,利民股份,农药化肥,江苏,26.79,1.22,1.65,232356.75,116592.01,73412.63,108572.86,6.59,0.676,10.15,2.38,20150127,37338.65,2.27,26.65,60.3,28.03,11.15,12763.0
300569,天能重工,专用机械,山东,38.14,1.01,1.5,247479.27,166453.42,47059.34,90081.38,6.0,0.637,11.17,2.18,20161125,57444.7,3.83,-23.19,-44.22,25.29,12.95,19579.0
002352,顺丰控股,仓储物流,安徽,45.17,8.92,44.14,5766016.5,3148962.0,1189495.75,1587295.13,3.6,1.12,7.41,6.59,20100205,1149477.0,2.6,23.68,14.12,20.07,6.71,55700.0
002597,金禾实业,化工原料,安徽,13.52,5.6,5.64,567344.94,399129.06,133308.02,50544.64,0.9,1.812,6.11,4.01,20110707,190890.27,3.38,19.3,85.37,33.79,22.82,33700.0
603880,南卫股份,医疗保健,江苏,44.96,0.25,1.0,79917.36,59580.63,6927.55,26054.42,2.61,0.51,5.25,4.69,20170807,14259.19,1.43,0.0,0.0,27.34,11.41,14317.0
300029,天龙光电,专用机械,江苏,0.0,1.93,2.0,58279.76,40304.1,13198.72,83449.61,4.17,-0.068,1.3,6.34,20091225,-88496.96,-4.42,9.18,48.23,34.94,-10.69,14275.0
600865,百大集团,百货,浙江,40.09,3.76,3.76,202500.42,48666.62,14625.5,23346.42,0.62,0.155,4.64,1.78,19940809,78722.85,2.09,-2.88,-37.43,27.01,8.64,28719.0
000976,华铁股份,运输设备,广东,45.05,5.87,15.96,454821.19,169390.72,17188.6,266666.88,1.67,0.138,2.39,3.48,20000601,-52917.46,-0.33,-7.42,96.64,33.77,21.35,30000.0
600548,深高速,路桥,深圳,12.74,14.33,21.81,3747382.75,393960.25,95768.0,215499.47,0.99,0.654,6.24,1.33,20011225,625607.56,2.87,6.72,21.98,48.34,29.49,19179.0
300064,豫金刚石,矿物制品,河南,44.37,6.06,12.05,899785.5,572471.56,167941.61,475230.09,3.94,0.144,5.71,1.49,20100326,77382.4,0.64,25.0,51.64,26.16,17.94,25726.0
000338,潍柴动力,汽车配件,山东,10.07,43.15,79.97,18963816.0,10034017.0,2706740.5,13589.87,0.02,0.851,4.41,1.94,20070430,2789878.5,3.49,62.66,178.89,21.84,4.49,201097.0
001965,招商公路,路桥,北京,14.87,5.55,61.78,5978384.5,1058908.75,0.0,0.0,0.0,0.455,6.98,1.29,20171225,0.0,0.0,0.0,0.0,0.0,75.41,0.0
002856,美芝股份,装修装饰,深圳,57.94,0.25,1.01,127874.67,122734.51,1154.9,30771.31,3.04,0.39,6.39,4.28,20170320,21293.85,2.1,0.0,0.0,14.74,5.81,18718.0
600265,ST景谷,林业,云南,0.0,1.3,1.3,32245.75,21309.99,6639.95,28331.91,2.18,-0.239,0.22,82.64,20000825,-39822.53,-3.07,-6.71,-191.84,9.11,-46.93,4456.0
002209,达 意 隆,轻工机械,广东,0.0,1.91,1.95,159816.38,110185.72,39336.31,22266.34,1.14,-0.055,3.09,2.96,20080130,15256.69,0.78,18.2,58.64,25.33,-1.57,13440.0
603058,永吉股份,广告包装,贵州,100.72,2.28,4.24,88269.03,42376.26,23044.42,13164.51,0.31,0.14,1.94,9.49,20161223,20059.55,0.47,-0.94,-13.59,35.62,26.19,7269.0
002270,华明装备,电气设备,山东,24.42,2.88,5.06,284634.19,228399.41,33433.5,95518.53,1.89,0.291,3.99,2.37,20080905,95566.85,1.89,42.66,2.32,40.76,15.07,30065.0
002678,珠江钢琴,文教休闲,广东,62.44,9.54,10.45,419241.41,278250.09,60261.23,129044.11,1.24,0.13,3.0,3.4,20120530,69342.21,0.66,14.62,11.22,32.82,9.59,22801.0
300003,乐普医疗,医疗保健,北京,66.19,14.12,17.82,1279072.13,515870.81,113266.61,114439.82,0.64,0.505,3.61,9.26,20091030,291825.25,1.64,30.85,32.36,67.23,19.81,26191.0
000004,国农科技,生物制药,深圳,0.0,0.83,0.84,24121.07,15411.35,3121.76,66.48,0.01,-0.065,1.37,16.5,19910114,1968.0,0.23,-67.37,-136.97,50.38,-7.65,12388.0
600118,中国卫星,航空,北京,66.57,11.82,11.82,974338.19,718764.38,125209.46,163995.98,1.39,0.346,4.38,5.26,19970908,223539.2,1.89,16.54,3.0,12.95,5.55,145533.0
300096,易联众,软件服务,福建,0.0,3.86,4.3,183600.69,116812.76,8729.0,3277.05,0.08,-0.122,1.69,7.04,20100728,17623.47,0.41,10.77,-442.04,47.82,-16.85,22792.0
